Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,isolate,isolation_source,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,tissue
SRR32255664,WGS,300,11299822500,PRJNA1209100,SAMN46206808,Invertebrate,3720184953,PRINCETON UNIVERSITY,2018-07-25,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27593492,Greece,Europe,Greece:Thessaloniki,Illumina NovaSeq 6000,THS2,outdoors,THS2,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-06T11:38:00Z,1,THS2,SRP556564,Whole body
SRR32255665,WGS,300,8515488900,PRJNA1209100,SAMN46206760,Invertebrate,2776265888,PRINCETON UNIVERSITY,2018-05-16,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27593491,Sweden,Europe,Sweden:Vastervik,Illumina NovaSeq 6000,SWEb2,indoors,SWEb2,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-06T11:37:00Z,1,SWEb2,SRP556564,Whole body
SRR32255666,WGS,300,10491267300,PRJNA1209100,SAMN46206807,Invertebrate,3372565662,PRINCETON UNIVERSITY,2018-07-25,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27593490,Greece,Europe,Greece:Thessaloniki,Illumina NovaSeq 6000,THS1,outdoors,THS1,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-06T11:38:00Z,1,THS1,SRP556564,Whole body
SRR32255667,WGS,300,11811846900,PRJNA1209100,SAMN46206806,Invertebrate,3779733217,PRINCETON UNIVERSITY,2018-07-20,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27593489,Greece,Europe,Greece:Kavala,Illumina NovaSeq 6000,KAV3,indoors,KAV3,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-06T11:39:00Z,1,KAV3,SRP556564,Whole body
SRR32255668,WGS,300,10206753300,PRJNA1209100,SAMN46206805,Invertebrate,3278116146,PRINCETON UNIVERSITY,2018-07-20,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27593488,Greece,Europe,Greece:Kavala,Illumina NovaSeq 6000,KAV2,indoors,KAV2,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-06T11:37:00Z,1,KAV2,SRP556564,Whole body
SRR32255669,WGS,300,13346951100,PRJNA1209100,SAMN46206804,Invertebrate,4345776999,PRINCETON UNIVERSITY,2018-07-20,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27593487,Greece,Europe,Greece:Kavala,Illumina NovaSeq 6000,KAV1,outdoors,KAV1,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-06T11:39:00Z,1,KAV1,SRP556564,Whole body
SRR32255670,WGS,300,11271899400,PRJNA1209100,SAMN46206803,Invertebrate,3606977815,PRINCETON UNIVERSITY,2018-10-15,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27593486,Israel,Asia,Israel:Inner Plains,Illumina NovaSeq 6000,ROH2,outdoors,ROH2,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-06T11:38:00Z,1,ROH2,SRP556564,Whole body
SRR32255671,WGS,300,12737853300,PRJNA1209100,SAMN46206802,Invertebrate,4310377411,PRINCETON UNIVERSITY,2018-10-14,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27593485,Israel,Asia,Israel:Galile,Illumina NovaSeq 6000,FAC1,outdoors,FAC1,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-06T11:39:00Z,1,FAC1,SRP556564,Whole body
SRR32255672,WGS,300,12428647200,PRJNA1209100,SAMN46206801,Invertebrate,4133096931,PRINCETON UNIVERSITY,2018-10-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27593484,Israel,Asia,Israel:Yehuda Plains,Illumina NovaSeq 6000,YEH1,outdoors,YEH1,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-06T11:39:00Z,1,YEH1,SRP556564,Whole body
SRR32255673,WGS,300,23589378900,PRJNA1209100,SAMN46206800,Invertebrate,10017796378,PRINCETON UNIVERSITY,2018-08-26,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27593483,Israel,Asia,Israel:Emek Israel,Illumina NovaSeq 6000,EMK1,outdoors,EMK1,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-06T11:45:00Z,1,EMK1,SRP556564,Whole body
SRR32255674,WGS,300,15763651800,PRJNA1209100,SAMN46206799,Invertebrate,5121938265,PRINCETON UNIVERSITY,2018-10-15,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27593482,Israel,Asia,Israel:Inner Plains,Illumina NovaSeq 6000,ROH1,outdoors,ROH1,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-06T11:40:00Z,1,ROH1,SRP556564,Whole body
SRR32255675,WGS,300,10900876800,PRJNA1209100,SAMN46206798,Invertebrate,3505814088,PRINCETON UNIVERSITY,2018-06-19,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27593481,Belgium,Europe,Belgium:Maasmechelen,Illumina NovaSeq 6000,MAA1,outdoors,MAA1,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-06T11:38:00Z,1,MAA1,SRP556564,Whole body
SRR32255676,WGS,300,8167789800,PRJNA1209100,SAMN46206759,Invertebrate,2614889316,PRINCETON UNIVERSITY,2018-05-16,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27593480,Sweden,Europe,Sweden:Vastervik,Illumina NovaSeq 6000,SWEb1,indoors,SWEb1,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-06T11:37:00Z,1,SWEb1,SRP556564,Whole body
SRR32255677,WGS,300,11910732000,PRJNA1209100,SAMN46206797,Invertebrate,3830125657,PRINCETON UNIVERSITY,2018-07-11,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27593479,Belgium,Europe,Belgium:Frameries,Illumina NovaSeq 6000,FRM1,outdoors,FRM1,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-06T11:41:00Z,1,FRM1,SRP556564,Whole body
SRR32255678,WGS,300,36510785700,PRJNA1209100,SAMN46206793,Invertebrate,15002706011,PRINCETON UNIVERSITY,2017-10-25,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27593478,Belgium,Europe,Belgium:Zeebrugge,Illumina NovaSeq 6000,ZBRb4,indoors,ZBRb4,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-06T12:07:00Z,1,ZBRb4,SRP556564,Whole body
SRR32255679,WGS,300,11606808000,PRJNA1209100,SAMN46206792,Invertebrate,3705051911,PRINCETON UNIVERSITY,2017-09-27,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27593477,Belgium,Europe,Belgium:Zeebrugge,Illumina NovaSeq 6000,ZBRb3,indoors,ZBRb3,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-06T11:41:00Z,1,ZBRb3,SRP556564,Whole body
SRR32255680,WGS,300,13469327700,PRJNA1209100,SAMN46206791,Invertebrate,4343744823,PRINCETON UNIVERSITY,2017-08-30,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27593476,Belgium,Europe,Belgium:Zeebrugge,Illumina NovaSeq 6000,ZBRb2,indoors,ZBRb2,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-06T11:42:00Z,1,ZBRb2,SRP556564,Whole body
SRR32255681,WGS,300,12689733600,PRJNA1209100,SAMN46206790,Invertebrate,4153715505,PRINCETON UNIVERSITY,2017-08-30,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27593475,Belgium,Europe,Belgium:Zeebrugge,Illumina NovaSeq 6000,ZBRb1,indoors,ZBRb1,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-06T11:39:00Z,1,ZBRb1,SRP556564,Whole body
SRR32255682,WGS,300,6254559900,PRJNA1209100,SAMN46206789,Invertebrate,2050464226,PRINCETON UNIVERSITY,2018-11-06,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27593474,Greece,Europe,Greece:Athens,Illumina NovaSeq 6000,ATHb-LAB2,LAB,ATHb-LAB2,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-06T11:38:00Z,1,ATHb-LAB2,SRP556564,Whole body
SRR32255683,WGS,300,9424729800,PRJNA1209100,SAMN46206788,Invertebrate,3065410965,PRINCETON UNIVERSITY,2018-11-06,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27593473,Greece,Europe,Greece:Athens,Illumina NovaSeq 6000,ATHb-LAB1,LAB,ATHb-LAB1,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-06T11:39:00Z,1,ATHb-LAB1,SRP556564,Whole body
SRR32255684,WGS,300,9013697400,PRJNA1209100,SAMN46206787,Invertebrate,2876347262,PRINCETON UNIVERSITY,2015-12-21,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27593472,Netherlands,Europe,Netherlands:Amsterdam,Illumina NovaSeq 6000,AMSb-LAB2,LAB,AMSb-LAB2,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-06T11:39:00Z,1,AMSb-LAB2,SRP556564,Whole body
SRR32255685,WGS,300,8730933600,PRJNA1209100,SAMN46206786,Invertebrate,3141737817,PRINCETON UNIVERSITY,2015-12-21,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27593471,Netherlands,Europe,Netherlands:Amsterdam,Illumina NovaSeq 6000,AMSb-LAB1,LAB,AMSb-LAB1,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-06T11:39:00Z,1,AMSb-LAB1,SRP556564,Whole body
SRR32255686,WGS,300,8242578600,PRJNA1209100,SAMN46206785,Invertebrate,2760369193,PRINCETON UNIVERSITY,2018-03-12,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27593470,Taiwan,Asia,Taiwan:Kaohsiung,Illumina NovaSeq 6000,TWSb2,indoors,TWSb2,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-06T11:40:00Z,1,TWSb2,SRP556564,Whole body
SRR32255687,WGS,300,5797021200,PRJNA1209100,SAMN46206758,Invertebrate,1846537773,PRINCETON UNIVERSITY,2018-08-29,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27593469,USA,North America,USA:San Jose,Illumina NovaSeq 6000,SAJb4,indoors,SAJb4,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-06T11:37:00Z,1,SAJb4,SRP556564,Whole body
SRR32255688,WGS,300,12253455000,PRJNA1209100,SAMN46206784,Invertebrate,4724189374,PRINCETON UNIVERSITY,2018-03-12,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27593468,Taiwan,Asia,Taiwan:Kaohsiung,Illumina NovaSeq 6000,TWSb1,indoors,TWSb1,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-06T11:42:00Z,1,TWSb1,SRP556564,Whole body
SRR32255689,WGS,300,10039720500,PRJNA1209100,SAMN46206783,Invertebrate,3255638138,PRINCETON UNIVERSITY,2017-02-12,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27593467,Taiwan,Asia,Taiwan:Taipei,Illumina NovaSeq 6000,TWNb2,indoors,TWNb2,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-06T11:37:00Z,1,TWNb2,SRP556564,Whole body
SRR32255690,WGS,300,12256322700,PRJNA1209100,SAMN46206782,Invertebrate,3884899013,PRINCETON UNIVERSITY,2017-02-12,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27593466,Taiwan,Asia,Taiwan:Taipei,Illumina NovaSeq 6000,TWNb1,indoors,TWNb1,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-06T11:40:00Z,1,TWNb1,SRP556564,Whole body
SRR32255691,WGS,300,8190505500,PRJNA1209100,SAMN46206781,Invertebrate,2635856399,PRINCETON UNIVERSITY,2018-09-30,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27593465,China,Asia,China:Wuhan,Illumina NovaSeq 6000,WUHb4,indoors,WUHb4,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-06T11:37:00Z,1,WUHb4,SRP556564,Whole body
SRR32255692,WGS,300,9692799600,PRJNA1209100,SAMN46206780,Invertebrate,3174598751,PRINCETON UNIVERSITY,2018-09-30,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27593464,China,Asia,China:Wuhan,Illumina NovaSeq 6000,WUHb3,indoors,WUHb3,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-06T11:37:00Z,1,WUHb3,SRP556564,Whole body
SRR32255693,WGS,300,8117454900,PRJNA1209100,SAMN46206779,Invertebrate,2606861840,PRINCETON UNIVERSITY,2018-09-27,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27593463,China,Asia,China:Wuhan,Illumina NovaSeq 6000,WUHb2,indoors,WUHb2,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-06T11:37:00Z,1,WUHb2,SRP556564,Whole body
SRR32255694,WGS,300,8752418100,PRJNA1209100,SAMN46206778,Invertebrate,3034410424,PRINCETON UNIVERSITY,2018-09-27,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27593462,China,Asia,China:Wuhan,Illumina NovaSeq 6000,WUHb1,indoors,WUHb1,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-06T11:37:00Z,1,WUHb1,SRP556564,Whole body
SRR32255695,WGS,300,14545387200,PRJNA1209100,SAMN46206777,Invertebrate,4660998941,PRINCETON UNIVERSITY,2003-09-24,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27593461,Russia,Europe,Russia:Tomsk,Illumina NovaSeq 6000,TOMb4,indoors,TOMb4,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-06T11:38:00Z,1,TOMb4,SRP556564,Whole body
SRR32255696,WGS,300,13959915000,PRJNA1209100,SAMN46206776,Invertebrate,4493765855,PRINCETON UNIVERSITY,2003-09-24,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27593460,Russia,Europe,Russia:Tomsk,Illumina NovaSeq 6000,TOMb3,indoors,TOMb3,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-06T11:41:00Z,1,TOMb3,SRP556564,Whole body
SRR32255697,WGS,300,17507524800,PRJNA1209100,SAMN46206775,Invertebrate,5593765566,PRINCETON UNIVERSITY,2003-09-24,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27593459,Russia,Europe,Russia:Tomsk,Illumina NovaSeq 6000,TOMb2,indoors,TOMb2,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-06T11:43:00Z,1,TOMb2,SRP556564,Whole body
SRR32255698,WGS,300,9622977300,PRJNA1209100,SAMN46206757,Invertebrate,3618678633,PRINCETON UNIVERSITY,2018-08-29,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27593458,USA,North America,USA:San Jose,Illumina NovaSeq 6000,SAJb3,indoors,SAJb3,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-06T11:41:00Z,1,SAJb3,SRP556564,Whole body
SRR32255699,WGS,300,11272971900,PRJNA1209100,SAMN46206774,Invertebrate,3605633136,PRINCETON UNIVERSITY,2003-09-24,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27593457,Russia,Europe,Russia:Tomsk,Illumina NovaSeq 6000,TOMb1,indoors,TOMb1,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-06T11:40:00Z,1,TOMb1,SRP556564,Whole body
SRR32255700,WGS,300,14585357400,PRJNA1209100,SAMN46206773,Invertebrate,4719388310,PRINCETON UNIVERSITY,2018-09-26,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27593456,Germany,Europe,Germany:Karlsruhe,Illumina NovaSeq 6000,WGMb4,indoors,WGMb4,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-06T11:43:00Z,1,WGMb4,SRP556564,Whole body
SRR32255701,WGS,300,13034126700,PRJNA1209100,SAMN46206772,Invertebrate,4179950154,PRINCETON UNIVERSITY,2018-09-26,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27593455,Germany,Europe,Germany:Karlsruhe,Illumina NovaSeq 6000,WGMb3,indoors,WGMb3,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-06T11:42:00Z,1,WGMb3,SRP556564,Whole body
SRR32255702,WGS,300,11440329000,PRJNA1209100,SAMN46206771,Invertebrate,3688938603,PRINCETON UNIVERSITY,2018-09-26,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27593454,Germany,Europe,Germany:Karlsruhe,Illumina NovaSeq 6000,WGMb2,indoors,WGMb2,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-06T11:40:00Z,1,WGMb2,SRP556564,Whole body
SRR32255703,WGS,300,12763856400,PRJNA1209100,SAMN46206770,Invertebrate,4148511983,PRINCETON UNIVERSITY,2018-09-26,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27593453,Germany,Europe,Germany:Karlsruhe,Illumina NovaSeq 6000,WGMb1,indoors,WGMb1,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-06T11:39:00Z,1,WGMb1,SRP556564,Whole body
SRR32255704,WGS,300,11295508500,PRJNA1209100,SAMN46206769,Invertebrate,3644707321,PRINCETON UNIVERSITY,2018-09-20,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27593452,Russia,Europe,Russia:Volgograd,Illumina NovaSeq 6000,VLGb2-2,indoors,VLGb2-2,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-06T11:39:00Z,1,VLGb2-2,SRP556564,Whole body
SRR32255705,WGS,300,11743803900,PRJNA1209100,SAMN46206768,Invertebrate,3788319390,PRINCETON UNIVERSITY,2018-09-20,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27593451,Russia,Europe,Russia:Volgograd,Illumina NovaSeq 6000,VLGb2-1,indoors,VLGb2-1,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-06T11:40:00Z,1,VLGb2-1,SRP556564,Whole body
SRR32255706,WGS,300,12620543400,PRJNA1209100,SAMN46206767,Invertebrate,4036066762,PRINCETON UNIVERSITY,2018-09-08,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27593450,Russia,Europe,Russia:Volgograd,Illumina NovaSeq 6000,VLGb1-2,indoors,VLGb1-2,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-06T11:42:00Z,1,VLGb1-2,SRP556564,Whole body
SRR32255707,WGS,300,13908728100,PRJNA1209100,SAMN46206766,Invertebrate,4510902871,PRINCETON UNIVERSITY,2018-09-08,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27593449,Russia,Europe,Russia:Volgograd,Illumina NovaSeq 6000,VLGb1-1,indoors,VLGb1-1,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-06T11:40:00Z,1,VLGb1-1,SRP556564,Whole body
SRR32255708,WGS,300,5844759600,PRJNA1209100,SAMN46206765,Invertebrate,1849619656,PRINCETON UNIVERSITY,2018-11-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27593448,Russia,Europe,Russia:Moscow,Illumina NovaSeq 6000,MOSb4,indoors,MOSb4,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-06T11:36:00Z,1,MOSb4,SRP556564,Whole body
SRR32255709,WGS,300,4608683700,PRJNA1209100,SAMN46206756,Invertebrate,1471748964,PRINCETON UNIVERSITY,2018-08-29,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27593447,USA,North America,USA:San Jose,Illumina NovaSeq 6000,SAJb2,indoors,SAJb2,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-06T11:38:00Z,1,SAJb2,SRP556564,Whole body
SRR32255710,WGS,300,8074463700,PRJNA1209100,SAMN46206755,Invertebrate,2698292067,PRINCETON UNIVERSITY,2018-08-29,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27593446,USA,North America,USA:San Jose,Illumina NovaSeq 6000,SAJb1,indoors,SAJb1,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-06T11:38:00Z,1,SAJb1,SRP556564,Whole body
SRR32256158,WGS,300,53993478300,PRJNA1209100,SAMN46708243,Invertebrate,19529515833,PRINCETON UNIVERSITY,2019-04,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27594014,France,Europe,France:Paris,Illumina NovaSeq 6000,PARb1,indoors,PARb1,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-06T12:19:00Z,1,PARb1,SRP556564,whole body
SRR32256159,WGS,300,54851338200,PRJNA1209100,SAMN46708242,Invertebrate,19924626372,PRINCETON UNIVERSITY,2019-08,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27594013,Saudi Arabia,Asia,Saudi Arabia:Jeddah,Illumina NovaSeq 6000,JED5,indoors,JED5,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-06T12:20:00Z,1,JED5,SRP556564,whole body
SRR32256160,WGS,300,66497532900,PRJNA1209100,SAMN46708241,Invertebrate,24061677434,PRINCETON UNIVERSITY,2019-08,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27594012,Saudi Arabia,Asia,Saudi Arabia:Jeddah,Illumina NovaSeq 6000,JED4,indoors,JED4,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-06T12:31:00Z,1,JED4,SRP556564,whole body
SRR32256161,WGS,300,36692922000,PRJNA1209100,SAMN46708240,Invertebrate,13284118841,PRINCETON UNIVERSITY,2019-08,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27594011,Saudi Arabia,Asia,Saudi Arabia:Jeddah,Illumina NovaSeq 6000,JED3,indoors,JED3,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-06T12:15:00Z,1,JED3,SRP556564,whole body
SRR32256162,WGS,300,50181053100,PRJNA1209100,SAMN46708239,Invertebrate,18358526181,PRINCETON UNIVERSITY,2019-08,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27594010,Saudi Arabia,Asia,Saudi Arabia:Jeddah,Illumina NovaSeq 6000,JED2,indoors,JED2,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-06T12:20:00Z,1,JED2,SRP556564,whole body
SRR32256163,WGS,300,72098172000,PRJNA1209100,SAMN46708276,Invertebrate,26319853651,PRINCETON UNIVERSITY,2017-06,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27594009,Sweden,Europe,Sweden:Enhorna,Illumina NovaSeq 6000,TOR1,outdoors,TOR1,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-06T12:33:00Z,1,TOR1,SRP556564,whole body
